alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_A  bucket  NY   238356     61713        15   1106573   1274591    1367540    1117153    1367244     0.045760        946
WC_A  bucket  NY   238356     61713        30   1106573   1274591    1460489    1112970    1458897     0.048230        946
WC_A  bucket  NY   238356     61713        45   1106573   1274591    1553438    1110001    1512674     0.038705        946
WC_A  bucket  NY   238356     61713        60   1106573   1274591    1646388    1109381    1608983     0.038856        946
WC_A  bucket  NY   238356     61713        75   1106573   1274591    1739337    1107458    1731660     0.039382        946
WC_A  bucket  NY   238356     61713        90   1106573   1274591    1832286    1107458    1731660     0.039470        946
WC_A  bucket  NY     7446    155615        15    679072    861711     900197     713728     899932     0.026502       1519
WC_A  bucket  NY     7446    155615        30    679072    861711     938683     700553     937503     0.032305       1519
WC_A  bucket  NY     7446    155615        45    679072    861711     977170     694948     974297     0.033375       1519
WC_A  bucket  NY     7446    155615        60    679072    861711    1015656     685842    1014653     0.029702       1519
WC_A  bucket  NY     7446    155615        75    679072    861711    1054143     681308    1049837     0.027480       1519
WC_A  bucket  NY     7446    155615        90    679072    861711    1092629     679567    1090464     0.026885       1519
WC_A  bucket  NY    43482      3638        15    816492   1012600    1082888     854173    1082443     0.029143       1332
WC_A  bucket  NY    43482      3638        30    816492   1012600    1153177     828267    1152086     0.030925       1332
WC_A  bucket  NY    43482      3638        45    816492   1012600    1223466     822883    1222956     0.026183       1332
WC_A  bucket  NY    43482      3638        60    816492   1012600    1293755     819428    1292102     0.023758       1332
WC_A  bucket  NY    43482      3638        75    816492   1012600    1364044     818500    1363506     0.024612       1332
WC_A  bucket  NY    43482      3638        90    816492   1012600    1434332     817626    1431593     0.023836       1332
WC_A  bucket  NY    50938    210062        15    317633    421924     451254     322881     450286     0.007849        922
WC_A  bucket  NY    50938    210062        30    317633    421924     480584     320289     480074     0.009170        922
WC_A  bucket  NY    50938    210062        45    317633    421924     509914     318504     508623     0.006915        922
WC_A  bucket  NY    50938    210062        60    317633    421924     539245     317835     538587     0.006807        922
WC_A  bucket  NY    50938    210062        75    317633    421924     568575     317679     563099     0.006672        922
WC_A  bucket  NY    50938    210062        90    317633    421924     597905     317658     579831     0.006770        922
WC_A  bucket  NY    14582      5999        15    631549    856856     932225     727014     929491     0.016773       1711
WC_A  bucket  NY    14582      5999        30    631549    856856    1007595     704618    1003874     0.022675       1711
WC_A  bucket  NY    14582      5999        45    631549    856856    1082965     674502    1082000     0.018293       1711
WC_A  bucket  NY    14582      5999        60    631549    856856    1158335     665230    1158100     0.018639       1711
WC_A  bucket  NY    14582      5999        75    631549    856856    1233705     659635    1182078     0.018347       1711
WC_A  bucket  NY    14582      5999        90    631549    856856    1309075     638671    1304626     0.016631       1711
WC_A  bucket  NY   165325    126930        15    538086    744312     810210     575617     808771     0.033826       1657
WC_A  bucket  NY   165325    126930        30    538086    744312     876108     566528     875307     0.047310       2425
WC_A  bucket  NY   165325    126930        45    538086    744312     942006     552369     937968     0.033630       1657
WC_A  bucket  NY   165325    126930        60    538086    744312    1007905     547617     989902     0.033219       2425
WC_A  bucket  NY   165325    126930        75    538086    744312    1073803     545701    1015151     0.031374       1657
WC_A  bucket  NY   165325    126930        90    538086    744312    1139701     542054    1134856     0.027471       1657
WC_A  bucket  NY   170918     36653        15    589304    844411     889209     608187     889072     0.027671       1078
WC_A  bucket  NY   170918     36653        30    589304    844411     934007     598870     933155     0.031053       1078
WC_A  bucket  NY   170918     36653        45    589304    844411     978806     595555     976533     0.026327       1078
WC_A  bucket  NY   170918     36653        60    589304    844411    1023604     593147    1022485     0.024723       1078
WC_A  bucket  NY   170918     36653        75    589304    844411    1068403     591281    1067677     0.023609       1078
WC_A  bucket  NY   170918     36653        90    589304    844411    1113201     589609    1111002     0.023149       1078
WC_A  bucket  NY   166597    150573        15    329982    504482     547098     364294     547012     0.012875       1327
WC_A  bucket  NY   166597    150573        30    329982    504482     589715     341901     588617     0.013371       1327
WC_A  bucket  NY   166597    150573        45    329982    504482     632331     340965     630348     0.011765       1327
WC_A  bucket  NY   166597    150573        60    329982    504482     674948     334441     674035     0.010725       1327
WC_A  bucket  NY   166597    150573        75    329982    504482     717565     331376     696998     0.010319       1327
WC_A  bucket  NY   166597    150573        90    329982    504482     760181     330949     759194     0.012084       1327
WC_A  bucket  NY   239354     47282        15    670750    741147     783444     691745     779838     0.021913        970
WC_A  bucket  NY   239354     47282        30    670750    741147     825742     688101     807063     0.026713        970
WC_A  bucket  NY   239354     47282        45    670750    741147     868040     681709     866662     0.023508        970
WC_A  bucket  NY   239354     47282        60    670750    741147     910338     677452     908905     0.021797        970
WC_A  bucket  NY   239354     47282        75    670750    741147     952636     673877     936732     0.020865        970
WC_A  bucket  NY   239354     47282        90    670750    741147     994934     673624     973083     0.020871        970
WC_A  bucket  NY    45978     86722        15    566744    793965     827615     591710     824704     0.007673       1052
WC_A  bucket  NY    45978     86722        30    566744    793965     861265     582588     858480     0.009037       1052
WC_A  bucket  NY    45978     86722        45    566744    793965     894916     576469     888005     0.007317       1052
WC_A  bucket  NY    45978     86722        60    566744    793965     928566     574765     923350     0.007443       1052
WC_A  bucket  NY    45978     86722        75    566744    793965     962217     572072     959141     0.007429       1052
WC_A  bucket  NY    45978     86722        90    566744    793965     995867     568448     982956     0.007109       1052
WC_A  bucket  NY    78968    185408        15   1031510   1382675    1501437    1107788    1500027     0.051380       1960
WC_A  bucket  NY    78968    185408        30   1031510   1382675    1620200    1095252    1613741     0.056718       2728
WC_A  bucket  NY    78968    185408        45   1031510   1382675    1738963    1076216    1738705     0.052523       2728
WC_A  bucket  NY    78968    185408        60   1031510   1382675    1857726    1054384    1857419     0.055370       2728
WC_A  bucket  NY    78968    185408        75   1031510   1382675    1976489    1039224    1974741     0.045722       2728
WC_A  bucket  NY    78968    185408        90   1031510   1382675    2095252    1033383    2094775     0.038839       1960
WC_A  bucket  NY     9010    121390        15    562846    753614     823823     582864     823403     0.022659       1323
WC_A  bucket  NY     9010    121390        30    562846    753614     894033     580867     889305     0.027321       1323
WC_A  bucket  NY     9010    121390        45    562846    753614     964243     572399     962310     0.020462       1323
WC_A  bucket  NY     9010    121390        60    562846    753614    1034453     569487    1031768     0.019762       1323
WC_A  bucket  NY     9010    121390        75    562846    753614    1104663     565312    1102778     0.019941       1323
WC_A  bucket  NY     9010    121390        90    562846    753614    1174873     563874    1155840     0.020260       1323
WC_A  bucket  NY    60515    259474        15    944162   1165246    1258134     989197    1257620     0.062875       1536
WC_A  bucket  NY    60515    259474        30    944162   1165246    1351022     967822    1350846     0.082282       2304
WC_A  bucket  NY    60515    259474        45    944162   1165246    1443910     950261    1442922     0.045217       2304
WC_A  bucket  NY    60515    259474        60    944162   1165246    1536798     947695    1487250     0.042508       1536
WC_A  bucket  NY    60515    259474        75    944162   1165246    1629686     946705    1565514     0.043047       1536
WC_A  bucket  NY    60515    259474        90    944162   1165246    1722574     945152    1706236     0.040682       1536
WC_A  bucket  NY   233340    156943        15    692036    795142     865366     753890     863262     0.025170       1456
WC_A  bucket  NY   233340    156943        30    692036    795142     935591     717409     934758     0.028087       1456
WC_A  bucket  NY   233340    156943        45    692036    795142    1005816     701767    1002116     0.022726       1456
WC_A  bucket  NY   233340    156943        60    692036    795142    1076041     695896    1075186     0.022155       1456
WC_A  bucket  NY   233340    156943        75    692036    795142    1146265     693829    1143881     0.021450       1456
WC_A  bucket  NY   233340    156943        90    692036    795142    1216490     692740    1209121     0.021439       1456
WC_A  bucket  NY    50785    181592        15    367339    446303     492003     374505     490921     0.008609        912
WC_A  bucket  NY    50785    181592        30    367339    446303     537704     372706     535244     0.010428        912
WC_A  bucket  NY    50785    181592        45    367339    446303     583404     372683     548383     0.007613        912
WC_A  bucket  NY    50785    181592        60    367339    446303     629105     370300     627350     0.006965        912
WC_A  bucket  NY    50785    181592        75    367339    446303     674806     369827     655312     0.006846        912
