alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_A  bucket  NW   797842    335831        60   5662277  10130038   10820886    5687744   10694936     0.144044      12647
WC_A  bucket  NW   797842    335831        75   5662277  10130038   10993598    5668818   10984153     0.140888      12647
WC_A  bucket  NW   797842    335831        90   5662277  10130038   11166310    5666382   11035307     0.138648      12647
WC_A  bucket  NW    77181   1204557        15   3282637   5164816    5386993    3552942    5372271     0.035470       4583
WC_A  bucket  NW    77181   1204557        30   3282637   5164816    5609170    3495338    5607514     0.039402       4583
WC_A  bucket  NW    77181   1204557        45   3282637   5164816    5831347    3488183    5823555     0.034435       4583
WC_A  bucket  NW    77181   1204557        60   3282637   5164816    6053525    3328189    6052393     0.030893       4583
WC_A  bucket  NW    77181   1204557        75   3282637   5164816    6275702    3296812    6261932     0.029975       4583
WC_A  bucket  NW    77181   1204557        90   3282637   5164816    6497879    3293365    6414641     0.029334       4583
WC_A  bucket  NW  1080282    649229        15   6700596   9513661   10155435    7586477   10154898     0.266259      10925
WC_A  bucket  NW  1080282    649229        30   6700596   9513661   10797209    6855171   10795798     0.232648      11693
WC_A  bucket  NW  1080282    649229        45   6700596   9513661   11438983    6809611   11435464     0.221082      12461
WC_A  bucket  NW  1080282    649229        60   6700596   9513661   12080757    6809611   11435464     0.243284      13997
WC_A  bucket  NW  1080282    649229        75   6700596   9513661   12722531    6809611   11435464     0.261176      14765
WC_A  bucket  NW  1080282    649229        90   6700596   9513661   13364305    6723944   13363466     0.134324      11693
WC_A  bucket  NW   253054    588198        15   5332278   7696764    7993827    5853270    7992438     0.116235       9645
WC_A  bucket  NW   253054    588198        30   5332278   7696764    8290890    5633358    8290336     0.135936       9645
WC_A  bucket  NW   253054    588198        45   5332278   7696764    8587953    5472043    8586906     0.112049       9645
WC_A  bucket  NW   253054    588198        60   5332278   7696764    8885016    5413215    8884980     0.107317       9645
WC_A  bucket  NW   253054    588198        75   5332278   7696764    9182079    5361877    9181481     0.100864       9645
WC_A  bucket  NW   253054    588198        90   5332278   7696764    9479142    5334849    9451454     0.101465       9645
WC_A  bucket  NW   811845    619437        15   5224166   6379302    6868846    5373673    6867430     0.192283       4575
WC_A  bucket  NW   811845    619437        30   5224166   6379302    7358390    5364104    7333030     0.246552       5343
WC_A  bucket  NW   811845    619437        45   5224166   6379302    7847934    5297007    7847160     0.201497       6879
WC_A  bucket  NW   811845    619437        60   5224166   6379302    8337478    5280736    8290041     0.193160       6879
WC_A  bucket  NW   811845    619437        75   5224166   6379302    8827022    5239584    8826904     0.152905       4575
WC_A  bucket  NW   811845    619437        90   5224166   6379302    9316566    5227287    9309558     0.143065       3807
WC_A  bucket  NW   466164    149175        15   1577417   1975543    2091939    1612235    2090288     0.019782       1335
WC_A  bucket  NW   466164    149175        30   1577417   1975543    2208336    1609768    2143009     0.030168       1335
WC_A  bucket  NW   466164    149175        45   1577417   1975543    2324733    1587693    2323958     0.016544       1335
WC_A  bucket  NW   466164    149175        60   1577417   1975543    2441129    1586782    2361792     0.016300       1335
WC_A  bucket  NW   466164    149175        75   1577417   1975543    2557526    1579898    2556061     0.015768       1335
WC_A  bucket  NW   466164    149175        90   1577417   1975543    2673923    1579814    2570682     0.014849       1335
WC_A  bucket  NW   856578    649869        15   4804671   7513981    7950969    5061147    7937647     0.119510       4834
WC_A  bucket  NW   856578    649869        30   4804671   7513981    8387958    4915201    8385781     0.114022       4834
WC_A  bucket  NW   856578    649869        45   4804671   7513981    8824946    4854282    8824747     0.091974       4834
WC_A  bucket  NW   856578    649869        60   4804671   7513981    9261935    4845494    9117844     0.090304       4834
WC_A  bucket  NW   856578    649869        75   4804671   7513981    9698923    4845494    9117844     0.087981       4834
WC_A  bucket  NW   856578    649869        90   4804671   7513981   10135912    4818767   10135876     0.082941       4834
WC_A  bucket  NW   959127    744725        15   4466377   4506057    4555667    4469312    4553904     0.045218        831
WC_A  bucket  NW   959127    744725        30   4466377   4506057    4605277    4467990    4603001     0.046390        831
WC_A  bucket  NW   959127    744725        45   4466377   4506057    4654887    4466922    4649353     0.044430        831
WC_A  bucket  NW   959127    744725        60   4466377   4506057    4704497    4466828    4660949     0.046533        831
WC_A  bucket  NW   959127    744725        75   4466377   4506057    4754107    4466828    4660949     0.046422        831
WC_A  bucket  NW   959127    744725        90   4466377   4506057    4803717    4466828    4660949     0.045646        831
WC_A  bucket  NW   528758    540663        15   1293608   1717084    1775186    1331642    1767516     0.024359       1202
WC_A  bucket  NW   528758    540663        30   1293608   1717084    1833289    1313193    1832871     0.024899       1202
WC_A  bucket  NW   528758    540663        45   1293608   1717084    1891391    1312353    1863629     0.023326       1202
WC_A  bucket  NW   528758    540663        60   1293608   1717084    1949494    1306312    1948186     0.023338       1202
WC_A  bucket  NW   528758    540663        75   1293608   1717084    2007597    1304502    1990550     0.023397       1202
WC_A  bucket  NW   528758    540663        90   1293608   1717084    2065699    1295418    2062071     0.023017       1202
WC_A  bucket  NW   712357    828249        15   3000999   4480570    4702594    3296423    4693102     0.030575       3748
WC_A  bucket  NW   712357    828249        30   3000999   4480570    4924619    3246524    4919127     0.045902       3748
WC_A  bucket  NW   712357    828249        45   3000999   4480570    5146644    3160954    5144244     0.042539       3748
WC_A  bucket  NW   712357    828249        60   3000999   4480570    5368669    3077252    5367519     0.033749       3748
WC_A  bucket  NW   712357    828249        75   3000999   4480570    5590694    3059358    5577130     0.034279       3748
WC_A  bucket  NW   712357    828249        90   3000999   4480570    5812719    3009459    5803155     0.032511       3748
WC_A  bucket  NW  1181186     17722        15   6340248   8928291    9541219    6948138    9538173     0.557679      12766
WC_A  bucket  NW  1181186     17722        30   6340248   8928291   10154147    6522857   10152900     0.803535      16606
WC_A  bucket  NW  1181186     17722        45   6340248   8928291   10767076    6427664   10766708     0.370406      18142
WC_A  bucket  NW  1181186     17722        60   6340248   8928291   11380004    6407754   11379882     0.323746      15838
