alg       queue  map  start_id  goal_id  constraint  min_cost1  min_cost2  budget  sol_cost1  sol_cost2  runtime(s)  search_malloc(KB)
WC_BA  bucket  NY   259150    202115        15    628302    697380     741207     638034     733589     0.009506       1991
WC_BA  bucket  NY   259150    202115        30    628302    697380     785035     632077     775463     0.010745       2333
WC_BA  bucket  NY   259150    202115        45    628302    697380     828863     629470     814514     0.015802       2572
WC_BA  bucket  NY   259150    202115        60    628302    697380     872691     629178     856861     0.019584       2912
WC_BA  bucket  NY   259150    202115        75    628302    697380     916519     629178     856861     0.025446       3255
WC_BA  bucket  NY   259150    202115        90    628302    697380     960347     629178     856861     0.022103       3597
WC_BA  bucket  NY    34428    200324        15    516992    737596     748283     557521     747184     0.023282       1943
WC_BA  bucket  NY    34428    200324        30    516992    737596     758971     529733     758274     0.019766       1810
WC_BA  bucket  NY    34428    200324        45    516992    737596     769659     519815     767289     0.019706       1825
WC_BA  bucket  NY    34428    200324        60    516992    737596     780347     518304     773927     0.019169       1900
WC_BA  bucket  NY    34428    200324        75    516992    737596     791035     517513     789206     0.021808       1957
WC_BA  bucket  NY    34428    200324        90    516992    737596     801723     517513     789206     0.021603       2041
WC_BA  bucket  NY   157011    140216        15    371905    521692     567017     461191     566646     0.016806       2593
WC_BA  bucket  NY   157011    140216        30    371905    521692     612342     394068     604529     0.015236       2424
WC_BA  bucket  NY   157011    140216        45    371905    521692     657667     387476     656950     0.020161       2778
WC_BA  bucket  NY   157011    140216        60    371905    521692     702992     385410     687177     0.024287       3058
WC_BA  bucket  NY   157011    140216        75    371905    521692     748318     379548     738301     0.021416       3409
WC_BA  bucket  NY   157011    140216        90    371905    521692     793643     374707     793128     0.021597       3682
WC_BA  bucket  NY   177463     31267        15    769861   1061715    1100040     792333    1099841     0.024603       2123
WC_BA  bucket  NY   177463     31267        30    769861   1061715    1138365     784554    1130497     0.029421       2418
WC_BA  bucket  NY   177463     31267        45    769861   1061715    1176691     778646    1170430     0.030600       2543
WC_BA  bucket  NY   177463     31267        60    769861   1061715    1215016     771965    1198283     0.038017       2762
WC_BA  bucket  NY   177463     31267        75    769861   1061715    1253342     771233    1242146     0.035587       3043
WC_BA  bucket  NY   177463     31267        90    769861   1061715    1291667     770542    1290765     0.042852       3343
WC_BA  bucket  NY   144969     52616        15    214057    427751     436973     243182     436897     0.006179       1836
WC_BA  bucket  NY   144969     52616        30    214057    427751     446195     241361     444549     0.007464       1898
WC_BA  bucket  NY   144969     52616        45    214057    427751     455418     223893     455107     0.009060       1946
WC_BA  bucket  NY   144969     52616        60    214057    427751     464640     219931     463008     0.008785       1915
WC_BA  bucket  NY   144969     52616        75    214057    427751     473863     217888     473850     0.009122       1936
WC_BA  bucket  NY   144969     52616        90    214057    427751     483085     214269     483032     0.008767       1974
WC_BA  bucket  NY   250377     41643        15    429623    504437     512809     437424     511232     0.009727       1662
WC_BA  bucket  NY   250377     41643        30    429623    504437     521182     433822     519903     0.010100       1699
WC_BA  bucket  NY   250377     41643        45    429623    504437     529555     433822     519903     0.007887       1765
WC_BA  bucket  NY   250377     41643        60    429623    504437     537928     433822     519903     0.008595       1830
WC_BA  bucket  NY   250377     41643        75    429623    504437     546301     433822     519903     0.008836       1896
WC_BA  bucket  NY   250377     41643        90    429623    504437     554674     431935     554673     0.012655       1946
